CITY,DATA_TYPE,DATE,ENERGY_GENERATED,allsky_sfc_sw_dwn,energy_efficiency_index,energy_generated,predicted_energy,rh2m,sunshine_hours,temperature,wind_speed
Ahmedabad,Forecast,2032-02-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2032-03-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2032-04-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2032-05-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2032-06-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2032-07-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2032-08-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2032-09-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2032-10-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2032-11-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2032-12-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2033-01-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-02-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2033-03-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-04-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-05-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2033-06-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2033-07-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-08-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-09-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-10-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2033-11-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2033-12-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-01-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2034-02-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2034-03-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2034-04-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2034-05-01,263.0273750000007,,,,,,,,
Ahmedabad,Forecast,2034-06-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-07-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-08-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-09-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-10-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-11-01,263.02737500000063,,,,,,,,
Ahmedabad,Forecast,2034-12-01,263.02737500000063,,,,,,,,
Bengaluru,Actual,2015-01-01,,5.2147,37.83088635374347,333.735,323.72295,57.94,4.17176,20.965,3.65
Bengaluru,Actual,2015-02-01,,6.5237,40.448537637197845,399.185,387.20945,46.01,5.21896,23.325000000000003,3.65
Bengaluru,Actual,2015-03-01,,6.5076,40.419720619150816,398.38,386.4286,48.3,5.20608,25.200000000000003,3.65
Bengaluru,Actual,2015-04-01,,6.3634,38.89720827815589,404.17,392.0449,57.64,5.090720000000001,28.005000000000003,4.3
Bengaluru,Actual,2015-05-01,,5.7125,37.35308764940239,375.025,363.77425,67.27,4.57,27.625,4.47
Bengaluru,Actual,2015-06-01,,5.2428,35.75581626882671,359.14,348.3658,74.81,4.19424,25.4,4.85
Bengaluru,Actual,2015-07-01,,5.3062,37.12882916744973,347.71000000000004,337.2787,70.56,4.24496,25.795,4.12
Bengaluru,Actual,2015-08-01,,5.447,38.60840767775074,342.75,332.4675,72.67,4.357600000000001,25.615,3.52
Bengaluru,Actual,2015-09-01,,5.6174,40.15478693811351,340.67,330.4499,74.01,4.49392,25.895,2.99
Bengaluru,Actual,2015-10-01,,5.6004,40.35926941861244,337.82,327.6854,74.0,4.48032,22.685,2.89
Bengaluru,Actual,2015-11-01,,3.7061,32.53801354957137,275.105,266.85185,85.82,2.9648800000000004,21.595,4.49
Bengaluru,Actual,2015-12-01,,4.68,36.07580309683383,312.2,302.834,78.11,3.744,19.545,3.91
Bengaluru,Actual,2016-01-01,,5.2032,39.2939000757449,319.55999999999995,309.9732,67.23,4.16256,21.33,2.97
Bengaluru,Forecast,2016-01-01,319.55999999999995,,,,,,,,
Bengaluru,Actual,2016-02-01,,6.1387,40.94291840159095,368.935,357.86695,53.03,4.91096,24.41,3.1
Bengaluru,Forecast,2016-02-01,368.935,,,,,,,,
Bengaluru,Actual,2016-03-01,,6.5851,40.032599468662056,407.455,395.23135,45.95,5.26808,27.405,3.91
Bengaluru,Forecast,2016-03-01,407.455,,,,,,,,
Bengaluru,Actual,2016-04-01,,6.905,38.54022790055249,446.45,433.0565,38.68,5.524000000000001,30.225,5.06
Bengaluru,Forecast,2016-04-01,446.45,,,,,,,,
Bengaluru,Actual,2016-05-01,,6.0893,37.445063349699296,401.465,389.42105,60.84,4.87144,30.01,4.85
Bengaluru,Forecast,2016-05-01,401.465,,,,,,,,
Bengaluru,Actual,2016-06-01,,4.7753,35.88798960742123,321.565,311.91805,76.5,3.82024,25.235,4.14
Bengaluru,Forecast,2016-06-01,321.565,,,,,,,,
Bengaluru,Actual,2016-07-01,,4.8893,35.77276021847738,331.665,321.71505,77.9,3.9114400000000007,24.48,4.36
Bengaluru,Forecast,2016-07-01,331.665,,,,,,,,
Bengaluru,Actual,2016-08-01,,5.2862,37.14041051791187,346.11,335.7267,76.68,4.22896,25.305,4.09
Bengaluru,Forecast,2016-08-01,346.11,,,,,,,,
Bengaluru,Actual,2016-09-01,,4.973,38.295861764272736,312.05,302.6885,73.59,3.9784,24.7,3.17
Bengaluru,Forecast,2016-09-01,312.05,,,,,,,,
Bengaluru,Actual,2016-10-01,,5.7737,40.574935581447455,347.685,337.25445,62.11,4.61896,24.44,2.95
Bengaluru,Forecast,2016-10-01,347.685,,,,,,,,
Bengaluru,Actual,2016-11-01,,5.3249,37.33562829389274,346.845,336.43965000000003,51.07,4.25992,23.495,4.03
Bengaluru,Forecast,2016-11-01,346.845,,,,,,,,
Bengaluru,Actual,2016-12-01,,4.8,35.73626373626374,325.2,315.444,59.41,3.84,21.53,4.26
Bengaluru,Forecast,2016-12-01,325.2,,,,,,,,
Bengaluru,Actual,2017-01-01,,5.257,37.30001307816383,342.25,331.9825,57.29,4.2056,22.03,3.97
Bengaluru,Forecast,2017-01-01,342.25,,,,,,,,
Bengaluru,Actual,2017-02-01,,6.5702,41.21671242708238,395.11,383.2567,43.26,5.25616,23.965,3.33
Bengaluru,Forecast,2017-02-01,395.11,,,,,,,,
Bengaluru,Actual,2017-03-01,,6.3598,39.261511763043,399.99,387.9903,48.36,5.08784,25.58,4.1
Bengaluru,Forecast,2017-03-01,399.99,,,,,,,,
Bengaluru,Actual,2017-04-01,,6.5647,38.60504167826431,421.635,408.98595,40.81,5.251760000000001,29.08,4.67
Bengaluru,Forecast,2017-04-01,421.635,,,,,,,,
Bengaluru,Actual,2017-05-01,,6.0828,38.28610134452597,391.14,379.4058,63.53,4.86624,29.665,4.35
Bengaluru,Forecast,2017-05-01,391.14,,,,,,,,
Bengaluru,Actual,2017-06-01,,5.3273,36.79846619626682,352.96500000000003,342.37605,73.11,4.26184,25.87,4.33
Bengaluru,Forecast,2017-06-01,352.96500000000003,,,,,,,,
Bengaluru,Actual,2017-07-01,,4.7467,36.44549024351661,313.335,303.93495,71.64,3.79736,25.91,3.8
Bengaluru,Forecast,2017-07-01,313.335,,,,,,,,
Bengaluru,Actual,2017-08-01,,4.7335,37.32118277455511,303.675,294.56475,79.1,3.7868,25.56,3.35
Bengaluru,Forecast,2017-08-01,303.675,,,,,,,,
Bengaluru,Actual,2017-09-01,,4.969,39.08291907958797,305.05,295.8985,85.83,3.975200000000001,23.42,2.83
Bengaluru,Forecast,2017-09-01,305.05,,,,,,,,
Bengaluru,Actual,2017-10-01,,4.6841,38.18653621129173,292.405,283.63285,87.17,3.74728,21.595,2.91
Bengaluru,Forecast,2017-10-01,292.405,,,,,,,,
Bengaluru,Actual,2017-11-01,,4.2984,33.864103961875955,308.12,298.8764,86.33,3.43872,20.475,4.66
Bengaluru,Forecast,2017-11-01,308.12,,,,,,,,
Bengaluru,Actual,2017-12-01,,4.9142,36.17830555604442,328.91,319.0427,80.82,3.93136,18.64,4.16
Bengaluru,Forecast,2017-12-01,328.91,,,,,,,,
Bengaluru,Actual,2018-01-01,,5.3722,38.21899334211494,341.21000000000004,330.9737,68.26,4.29776,19.935,3.63
Bengaluru,Forecast,2018-01-01,341.21000000000004,,,,,,,,
Bengaluru,Actual,2018-02-01,,6.4591,41.42356996891797,385.955,374.37635,55.33,5.167280000000001,22.22,3.15
Bengaluru,Forecast,2018-02-01,385.955,,,,,,,,
Bengaluru,Actual,2018-03-01,,6.5424,41.07905938408483,394.52,382.6844,44.53,5.23392,25.535000000000004,3.37
Bengaluru,Forecast,2018-03-01,394.52,,,,,,,,
Bengaluru,Actual,2018-04-01,,6.5599,38.9968300660933,416.795,404.29115,48.25,5.247920000000001,28.985,4.44
Bengaluru,Forecast,2018-04-01,416.795,,,,,,,,
Bengaluru,Actual,2018-05-01,,5.9244,37.981985267881925,383.22,371.7234,68.14,4.739520000000001,27.74,4.35
Bengaluru,Forecast,2018-05-01,383.22,,,,,,,,
Bengaluru,Actual,2018-06-01,,4.9099,36.027255909737434,330.295,320.38615,74.98,3.92792,24.62,4.24
Bengaluru,Forecast,2018-06-01,330.295,,,,,,,,
Bengaluru,Actual,2018-07-01,,4.3733,33.86972659786348,314.26500000000004,304.83705000000003,75.03,3.4986400000000004,25.32,4.78
Bengaluru,Forecast,2018-07-01,314.26500000000004,,,,,,,,
Bengaluru,Actual,2018-08-01,,4.326,34.673471272861626,300.29999999999995,291.29099999999994,74.02,3.4608,24.94,4.2
Bengaluru,Forecast,2018-08-01,300.29999999999995,,,,,,,,
Bengaluru,Actual,2018-09-01,,5.7506,40.01263328802985,350.93,340.4021,72.29,4.60048,25.16,3.17
Bengaluru,Forecast,2018-09-01,350.93,,,,,,,,
Bengaluru,Actual,2018-10-01,,5.4518,38.63972477974264,342.79,332.5063,69.07,4.361440000000001,23.43,3.51
Bengaluru,Forecast,2018-10-01,342.79,,,,,,,,
Bengaluru,Actual,2018-11-01,,4.7537,35.854296895989684,320.285,310.67645,66.51,3.802960000000001,22.915,4.13
Bengaluru,Forecast,2018-11-01,320.285,,,,,,,,
Bengaluru,Actual,2018-12-01,,4.5586,34.987698292860564,315.13,305.6761,61.43,3.64688,22.845,4.36
Bengaluru,Forecast,2018-12-01,315.13,,,,,,,,
Bengaluru,Actual,2019-01-01,,5.6777,38.30711710339224,362.085,351.22245,52.33,4.54216,21.24,3.91
Bengaluru,Forecast,2019-01-01,362.085,,,,,,,,
Bengaluru,Actual,2019-02-01,,6.2302,39.30981582740765,390.51,378.7947,50.58,4.98416,25.305,3.95
Bengaluru,Forecast,2019-02-01,390.51,,,,,,,,
Bengaluru,Actual,2019-03-01,,6.8674,40.00123665907184,426.97,414.1609,36.84,5.49392,27.55,4.18
Bengaluru,Forecast,2019-03-01,426.97,,,,,,,,
Bengaluru,Actual,2019-04-01,,6.6852,39.43135461035455,420.66,408.0402,41.32,5.34816,29.305,4.32
Bengaluru,Forecast,2019-04-01,420.66,,,,,,,,
Bengaluru,Actual,2019-05-01,,6.3619,38.14355904883027,412.6950000000001,400.31415,60.5,5.08952,28.6,4.73
Bengaluru,Forecast,2019-05-01,412.6950000000001,,,,,,,,
Bengaluru,Actual,2019-06-01,,5.6693,37.67247305492131,368.265,357.21705,68.59,4.53544,27.735,4.24
Bengaluru,Forecast,2019-06-01,368.265,,,,,,,,
Bengaluru,Actual,2019-07-01,,4.9543,36.56129789455834,327.71500000000003,317.88355,72.06,3.96344,26.135,4.0
Bengaluru,Forecast,2019-07-01,327.71500000000003,,,,,,,,
Bengaluru,Actual,2019-08-01,,4.3114,34.33751042006452,303.17,294.0749,77.33,3.44912,25.605,4.38
Bengaluru,Forecast,2019-08-01,303.17,,,,,,,,
Bengaluru,Actual,2019-09-01,,4.9265,36.77825552825553,323.325,313.62525,82.07,3.9412,24.55,3.85
Bengaluru,Forecast,2019-09-01,323.325,,,,,,,,
Bengaluru,Actual,2019-10-01,,4.8838,38.7313647230231,301.99,292.9303,86.61,3.90704,23.17,2.89
Bengaluru,Forecast,2019-10-01,301.99,,,,,,,,
Bengaluru,Actual,2019-11-01,,4.686,36.451445305119975,308.70000000000005,299.439,84.15,3.7488,21.71,3.72
Bengaluru,Forecast,2019-11-01,308.70000000000005,,,,,,,,
Bengaluru,Actual,2019-12-01,,4.1995,34.19522290048095,295.775,286.90175,77.57,3.3596,23.28,4.29
Bengaluru,Forecast,2019-12-01,295.775,,,,,,,,
Bengaluru,Actual,2020-01-01,,5.5154,39.1186352472861,342.77,332.4869,64.69,4.41232,23.115,3.35
Bengaluru,Forecast,2020-01-01,342.77,,,,,,,,
Bengaluru,Actual,2020-02-01,,6.1932,39.556429433448,385.46,373.8962,51.32,4.954560000000001,24.495,3.79
Bengaluru,Forecast,2020-02-01,385.46,,,,,,,,
Bengaluru,Actual,2020-03-01,,6.4862,40.40203643111784,397.11,385.1967,44.26,5.188960000000001,27.205,3.64
Bengaluru,Forecast,2020-03-01,397.11,,,,,,,,
Bengaluru,Actual,2020-04-01,,6.5782,39.94199299685877,407.91,395.6727,50.73,5.262560000000001,27.815,3.95
Bengaluru,Forecast,2020-04-01,407.91,,,,,,,,
Bengaluru,Actual,2020-05-01,,6.2762,39.41487567463377,392.61,380.8317,56.27,5.0209600000000005,29.635,3.94
Bengaluru,Forecast,2020-05-01,392.61,,,,,,,,
Bengaluru,Actual,2020-06-01,,5.4391,38.06202416309652,347.55499999999995,337.12834999999995,73.8,4.35128,26.14,3.78
Bengaluru,Forecast,2020-06-01,347.55499999999995,,,,,,,,
Bengaluru,Actual,2020-07-01,,4.9296,37.17615736215452,319.48,309.8956,83.71,3.94368,23.865,3.65
Bengaluru,Forecast,2020-07-01,319.48,,,,,,,,
Bengaluru,Actual,2020-08-01,,4.6147,36.59037587132927,301.935,292.87695,83.49,3.69176,24.41,3.56
Bengaluru,Forecast,2020-08-01,301.935,,,,,,,,
Bengaluru,Actual,2020-09-01,,4.4705,36.2629983736632,294.325,285.49525,86.25,3.5764000000000005,22.53,3.54
Bengaluru,Forecast,2020-09-01,294.325,,,,,,,,
Bengaluru,Actual,2020-10-01,,4.733,37.9830023990608,297.65,288.7205,86.2,3.7864,22.51,3.05
Bengaluru,Forecast,2020-10-01,297.65,,,,,,,,
Bengaluru,Actual,2020-11-01,,4.3757,34.33917261284374,308.385,299.13345,85.9,3.50056,19.485,4.48
Bengaluru,Forecast,2020-11-01,308.385,,,,,,,,
Bengaluru,Actual,2020-12-01,,4.3697,34.16628469681877,310.085,300.78245,83.33,3.49576,19.59,4.58
Bengaluru,Forecast,2020-12-01,310.085,,,,,,,,
Bengaluru,Actual,2021-01-01,,4.5948,36.28326623507024,303.54,294.4338,75.87,3.67584,20.45,3.69
Bengaluru,Forecast,2021-01-01,303.54,,,,,,,,
Bengaluru,Actual,2021-02-01,,6.1882,40.01972544203496,380.61,369.1917,59.46,4.95056,21.84,3.56
Bengaluru,Forecast,2021-02-01,380.61,,,,,,,,
Bengaluru,Actual,2021-03-01,,6.9142,42.90219946844759,402.91,390.8227,44.28,5.53136,26.2,2.86
Bengaluru,Forecast,2021-03-01,402.91,,,,,,,,
Bengaluru,Actual,2021-04-01,,6.2244,40.10905061325229,382.22,370.7534,52.15,4.979520000000001,28.625,3.55
Bengaluru,Forecast,2021-04-01,382.22,,,,,,,,
Bengaluru,Actual,2021-05-01,,5.9647,38.06008046031521,385.235,373.67795,69.54,4.77176,27.6,4.35
Bengaluru,Forecast,2021-05-01,385.235,,,,,,,,
Bengaluru,Actual,2021-06-01,,5.4883,37.24546199837691,359.81499999999994,349.02055,76.26,4.39064,25.055,4.27
Bengaluru,Forecast,2021-06-01,359.81499999999994,,,,,,,,
Bengaluru,Actual,2021-07-01,,4.5806,35.36484320525939,312.42999999999995,303.05709999999993,82.82,3.66448,23.805,4.17
Bengaluru,Forecast,2021-07-01,312.42999999999995,,,,,,,,
Bengaluru,Actual,2021-08-01,,4.9001,36.83146423454204,320.805,311.18085,80.88,3.920080000000001,23.59,3.79
Bengaluru,Forecast,2021-08-01,320.805,,,,,,,,
Bengaluru,Actual,2021-09-01,,5.0047,37.47312003127851,322.035,312.37395,82.6,4.00376,23.71,3.59
Bengaluru,Forecast,2021-09-01,322.035,,,,,,,,
Bengaluru,Actual,2021-10-01,,4.4758,37.81210246016516,280.59,272.17229999999995,86.26,3.58064,23.27,2.84
Bengaluru,Forecast,2021-10-01,280.59,,,,,,,,
Bengaluru,Actual,2021-11-01,,3.2856,31.437379653001567,252.08,244.5176,89.1,2.62848,22.32,4.39
Bengaluru,Forecast,2021-11-01,252.08,,,,,,,,
Bengaluru,Actual,2021-12-01,,4.4261,35.24228817598191,301.705,292.65385,82.76,3.54088,18.995,4.02
Bengaluru,Forecast,2021-12-01,301.705,,,,,,,,
Bengaluru,Actual,2022-01-01,,5.135,37.89650382032878,327.35,317.52950000000004,75.72,4.108,21.765,3.53
Bengaluru,Forecast,2022-01-01,327.35,,,,,,,,
Bengaluru,Actual,2022-02-01,,6.0922,40.09229355276494,373.41,362.2077,61.55,4.873760000000001,22.385,3.44
Bengaluru,Forecast,2022-02-01,373.41,,,,,,,,
Bengaluru,Actual,2022-03-01,,6.1013,39.54367826638196,379.265,367.88705,44.08,4.8810400000000005,25.735,3.71
Bengaluru,Forecast,2022-03-01,379.265,,,,,,,,
Bengaluru,Actual,2022-04-01,,6.3326,39.87653265595232,391.83,380.0751,52.23,5.06608,28.325,3.76
Bengaluru,Forecast,2022-04-01,391.83,,,,,,,,
Bengaluru,Actual,2022-05-01,,5.2526,37.1779707281566,343.23,332.9331,71.94,4.2020800000000005,27.365,4.03
Bengaluru,Forecast,2022-05-01,343.23,,,,,,,,
Bengaluru,Actual,2022-06-01,,5.6407,39.102880603521136,351.635,341.08595,78.53,4.51256,25.57,3.48
Bengaluru,Forecast,2022-06-01,351.635,,,,,,,,
Bengaluru,Actual,2022-07-01,,4.3183,35.12553908098618,294.515,285.67955,81.85,3.45464,24.305,3.93
Bengaluru,Forecast,2022-07-01,294.515,,,,,,,,
Bengaluru,Actual,2022-08-01,,4.53,36.1977278220933,299.5,290.515,84.33,3.624000000000001,23.835,3.65
Bengaluru,Forecast,2022-08-01,299.5,,,,,,,,
Bengaluru,Actual,2022-09-01,,4.9418,38.448595614848486,308.48999999999995,299.23529999999994,86.48,3.95344,23.425,3.07
Bengaluru,Forecast,2022-09-01,308.48999999999995,,,,,,,,
Bengaluru,Actual,2022-10-01,,4.6291,36.8922501131155,300.055,291.05335,85.82,3.70328,20.985,3.43
Bengaluru,Forecast,2022-10-01,300.055,,,,,,,,
Bengaluru,Actual,2022-11-01,,4.055,34.02546406473108,285.95,277.3715,85.55,3.244,19.5,4.16
Bengaluru,Forecast,2022-11-01,285.95,,,,,,,,
Bengaluru,Actual,2022-12-01,,4.3118,33.97450615049054,307.79,298.5563,84.17,3.44944,18.825,4.61
Bengaluru,Forecast,2022-12-01,307.79,,,,,,,,
Bengaluru,Actual,2023-01-01,,5.5349,38.486269389047166,350.145,339.64065,74.02,4.42792,19.04,3.67
Bengaluru,Forecast,2023-01-01,350.145,,,,,,,,
Bengaluru,Actual,2023-02-01,,6.4272,41.55123450893206,382.76,371.2772,56.24,5.1417600000000006,22.48,3.07
Bengaluru,Forecast,2023-02-01,382.76,,,,,,,,
Bengaluru,Actual,2023-03-01,,6.4675,40.1020716009654,398.775,386.81175,51.95,5.174,24.065,3.77
Bengaluru,Forecast,2023-03-01,398.775,,,,,,,,
Bengaluru,Actual,2023-04-01,,6.6444,40.39613610789737,407.8200000000001,395.5854000000001,45.56,5.31552,27.8,3.78
Bengaluru,Forecast,2023-04-01,407.8200000000001,,,,,,,,
Bengaluru,Actual,2023-05-01,,6.0067,39.88350155849314,369.535,358.44895,67.44,4.80536,28.595,3.46
Bengaluru,Forecast,2023-05-01,369.535,,,,,,,,
Bengaluru,Actual,2023-06-01,,5.6717,37.76821254687809,367.3850000000001,356.36345000000006,70.64,4.5373600000000005,26.55,4.19
Bengaluru,Forecast,2023-06-01,367.3850000000001,,,,,,,,
Bengaluru,Actual,2023-07-01,,4.2826,33.96257036398075,305.53000000000003,296.3641,75.66,3.4260800000000007,25.515,4.57
Bengaluru,Forecast,2023-07-01,305.53000000000003,,,,,,,,
Bengaluru,Actual,2023-08-01,,5.521,39.62301680160995,338.65,328.4905,69.93,4.4168,26.435,3.13
Bengaluru,Forecast,2023-08-01,338.65,,,,,,,,
Bengaluru,Actual,2023-09-01,,5.059,37.25928785539104,328.15,318.3055,80.82,4.0472,25.16,3.76
Bengaluru,Forecast,2023-09-01,328.15,,,,,,,,
Bengaluru,Actual,2023-10-01,,5.131,39.057101964268085,316.55,307.0535,76.15,4.1048,23.015,3.0
Bengaluru,Forecast,2023-10-01,316.55,,,,,,,,
Bengaluru,Actual,2023-11-01,,4.2893,35.06760510762216,292.865,284.07905,77.17,3.4314400000000003,24.305,3.92
Bengaluru,Forecast,2023-11-01,292.865,,,,,,,,
Bengaluru,Actual,2023-12-01,,4.097,32.56085747978437,309.25,299.9725,72.29,3.2776000000000005,22.325000000000003,5.22
Bengaluru,Forecast,2023-12-01,309.25,,,,,,,,
Bengaluru,Actual,2024-01-01,,4.8646,36.72822745430112,319.23,309.6531,62.44,3.891680000000001,23.855,3.8
Bengaluru,Forecast,2024-01-01,319.23,,,,,,,,
Bengaluru,Actual,2024-02-01,,6.3581,40.18996591358187,390.505,378.78985,49.06,5.086480000000001,24.755,3.63
Bengaluru,Forecast,2024-02-01,390.505,,,,,,,,
Bengaluru,Actual,2024-03-01,,6.7145,40.53847519129131,411.125,398.79125,37.77,5.371600000000001,26.93,3.77
Bengaluru,Forecast,2024-03-01,411.125,,,,,,,,
Bengaluru,Actual,2024-04-01,,7.0409,40.34649884259259,435.045,421.99365,38.14,5.63272,30.265,4.15
Bengaluru,Forecast,2024-04-01,435.045,,,,,,,,
Bengaluru,Actual,2024-05-01,,5.3695,37.45062046459702,348.875,338.40875,64.57,4.2956,29.86,4.02
Bengaluru,Forecast,2024-05-01,348.875,,,,,,,,
Bengaluru,Actual,2024-06-01,,5.2572,36.66479105079279,349.26,338.7822,75.77,4.205760000000001,25.125,4.32
Bengaluru,Forecast,2024-06-01,349.26,,,,,,,,
Bengaluru,Actual,2024-07-01,,3.9638,32.56912684644903,297.39,288.4683,77.57,3.17104,25.055,4.96
Bengaluru,Forecast,2024-07-01,297.39,,,,,,,,
Bengaluru,Actual,2024-08-01,,4.9111,37.27341318716447,317.155,307.64035,81.65,3.92888,24.950000000000003,3.58
Bengaluru,Forecast,2024-08-01,317.155,,,,,,,,
Bengaluru,Actual,2024-09-01,,5.0902,38.30469639423307,320.31,310.7007,77.91,4.07216,24.675,3.29
Bengaluru,Forecast,2024-09-01,320.31,,,,,,,,
Bengaluru,Actual,2024-10-01,,4.5029,38.98067971798206,273.345,265.14465,84.71,3.6023200000000006,24.575,2.41
Bengaluru,Forecast,2024-10-01,273.345,,,,,,,,
Bengaluru,Actual,2024-11-01,,4.14,32.7491554054054,310.2,300.894,82.9,3.312,22.01,5.16
Bengaluru,Forecast,2024-11-01,310.2,,,,,,,,
Bengaluru,Actual,2024-12-01,,3.9629,32.72001436756124,295.145,286.29065,83.2,3.17032,20.425,4.85
Bengaluru,Forecast,2024-12-01,295.145,,,,,,,,
Bengaluru,Forecast,2025-01-01,294.2324750000004,,,,,,,,
Bengaluru,Forecast,2025-02-01,294.2100500000005,,,,,,,,
Bengaluru,Forecast,2025-03-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-04-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-05-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-06-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-07-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-08-01,293.4323875000002,,,,,,,,
Bengaluru,Forecast,2025-09-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-10-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-11-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2025-12-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-01-01,293.4323875000002,,,,,,,,
Bengaluru,Forecast,2026-02-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-03-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-04-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-05-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-06-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-07-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-08-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-09-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-10-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-11-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2026-12-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-01-01,293.4323875000002,,,,,,,,
Bengaluru,Forecast,2027-02-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-03-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-04-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-05-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-06-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-07-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-08-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-09-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-10-01,293.4323875000002,,,,,,,,
Bengaluru,Forecast,2027-11-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2027-12-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-01-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-02-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-03-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-04-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-05-01,293.4323875000002,,,,,,,,
Bengaluru,Forecast,2028-06-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-07-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-08-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-09-01,293.4323875000002,,,,,,,,
Bengaluru,Forecast,2028-10-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-11-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2028-12-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2029-01-01,293.43238750000023,,,,,,,,
Bengaluru,Forecast,2029-02-01,293.43238750000023,,,,,,,,
