date,city,energy_generated,predicted_energy,energy_efficiency_index,sunshine_hours,temperature,wind_speed,allsky_sfc_sw_dwn,rh2m
2024-02-01,Raipur,289.99,281.2903,39.953211797901425,3.87824,21.375,2.38,4.8478,56.77
2024-03-01,Raipur,341.735,331.48295,42.08476187661327,4.6901600000000006,27.415,2.43,5.8627,41.6
2024-04-01,Raipur,342.965,332.67605,41.037087912087905,4.60744,32.905,2.75,5.7593,35.98
2024-05-01,Raipur,379.0100000000001,367.63970000000006,41.817824736080226,5.123360000000001,35.31,2.94,6.4042,31.61
2024-06-01,Raipur,327.33000000000004,317.5101,37.985303947417286,4.11728,35.515,3.5,5.1466,53.62
2024-07-01,Raipur,263.545,255.63865,32.97973250307842,2.9111200000000004,29.12,4.08,3.6389,82.41
2024-08-01,Raipur,255.875,248.19875,34.20422949417174,2.9708,27.335,3.51,3.7135,89.68
2024-09-01,Raipur,274.305,266.07585,36.89037182880382,3.42568,27.355,3.01,4.2821,88.33
2024-10-01,Raipur,279.81500000000005,271.42055000000005,40.52329892368474,3.80504,24.99,2.1,4.7563,83.23
2024-11-01,Raipur,246.495,239.10015,39.87611461258719,3.3615200000000005,20.28,1.82,4.2019,75.29
2024-12-01,Raipur,231.16,224.2252,37.03205300729235,2.97216,17.605,2.27,3.7152,74.79
