DATE,CITY,ENERGY_GENERATED
2027-09-01,Gandhinagar,263.04715000000067
2027-10-01,Gandhinagar,263.04715000000067
2027-11-01,Gandhinagar,263.04715000000067
2027-12-01,Gandhinagar,263.04715000000067
2028-01-01,Gandhinagar,263.04715000000067
2028-02-01,Gandhinagar,263.04715000000067
2028-03-01,Gandhinagar,263.04715000000067
2028-04-01,Gandhinagar,263.04715000000067
2028-05-01,Gandhinagar,263.04715000000067
2028-06-01,Gandhinagar,263.04715000000067
2028-07-01,Gandhinagar,263.04715000000067
2028-08-01,Gandhinagar,263.04715000000067
2028-09-01,Gandhinagar,263.04715000000067
2028-10-01,Gandhinagar,263.04715000000067
2028-11-01,Gandhinagar,263.04715000000067
2028-12-01,Gandhinagar,263.04715000000067
2029-01-01,Gandhinagar,263.04715000000067
2029-02-01,Gandhinagar,263.04715000000067
2029-03-01,Gandhinagar,263.04715000000067
2029-04-01,Gandhinagar,263.04715000000067
2029-05-01,Gandhinagar,263.04715000000067
2029-06-01,Gandhinagar,263.04715000000067
2029-07-01,Gandhinagar,263.04715000000067
2029-08-01,Gandhinagar,263.04715000000067
2029-09-01,Gandhinagar,263.04715000000067
2029-10-01,Gandhinagar,263.04715000000067
2029-11-01,Gandhinagar,263.04715000000067
2029-12-01,Gandhinagar,263.04715000000067
2030-01-01,Gandhinagar,263.04715000000067
2030-02-01,Gandhinagar,263.04715000000067
2030-03-01,Gandhinagar,263.04715000000067
2030-04-01,Gandhinagar,263.04715000000067
2030-05-01,Gandhinagar,263.04715000000067
2030-06-01,Gandhinagar,263.04715000000067
2030-07-01,Gandhinagar,263.04715000000067
2030-08-01,Gandhinagar,263.04715000000067
2030-09-01,Gandhinagar,263.04715000000067
2030-10-01,Gandhinagar,263.04715000000067
2030-11-01,Gandhinagar,263.04715000000067
2030-12-01,Gandhinagar,263.04715000000067
2031-01-01,Gandhinagar,263.04715000000067
2031-02-01,Gandhinagar,263.04715000000067
2031-03-01,Gandhinagar,263.04715000000067
2031-04-01,Gandhinagar,263.04715000000067
2031-05-01,Gandhinagar,263.04715000000067
2031-06-01,Gandhinagar,263.04715000000067
2031-07-01,Gandhinagar,263.04715000000067
2031-08-01,Gandhinagar,263.04715000000067
2031-09-01,Gandhinagar,263.04715000000067
2031-10-01,Gandhinagar,263.04715000000067
2031-11-01,Gandhinagar,263.0471500000006
2031-12-01,Gandhinagar,263.04715000000067
2032-01-01,Gandhinagar,263.04715000000067
2032-02-01,Gandhinagar,263.04715000000067
2032-03-01,Gandhinagar,263.04715000000067
2032-04-01,Gandhinagar,263.04715000000067
2032-05-01,Gandhinagar,263.04715000000067
2032-06-01,Gandhinagar,263.04715000000067
2032-07-01,Gandhinagar,263.04715000000067
2032-08-01,Gandhinagar,263.04715000000067
2032-09-01,Gandhinagar,263.04715000000067
2032-10-01,Gandhinagar,263.04715000000067
2032-11-01,Gandhinagar,263.0471500000006
2032-12-01,Gandhinagar,263.04715000000067
2033-01-01,Gandhinagar,263.04715000000067
2033-02-01,Gandhinagar,263.04715000000067
2033-03-01,Gandhinagar,263.04715000000067
2033-04-01,Gandhinagar,263.04715000000067
2033-05-01,Gandhinagar,263.04715000000067
2033-06-01,Gandhinagar,263.04715000000067
2033-07-01,Gandhinagar,263.04715000000067
2033-08-01,Gandhinagar,263.04715000000067
2033-09-01,Gandhinagar,263.04715000000067
2033-10-01,Gandhinagar,263.04715000000067
2033-11-01,Gandhinagar,263.04715000000067
2033-12-01,Gandhinagar,263.04715000000067
2034-01-01,Gandhinagar,263.04715000000067
2034-02-01,Gandhinagar,263.04715000000067
2034-03-01,Gandhinagar,263.04715000000067
2034-04-01,Gandhinagar,263.04715000000067
2034-05-01,Gandhinagar,263.04715000000067
2034-06-01,Gandhinagar,263.04715000000067
2034-07-01,Gandhinagar,263.04715000000067
2034-08-01,Gandhinagar,263.04715000000067
2034-09-01,Gandhinagar,263.04715000000067
2034-10-01,Gandhinagar,263.04715000000067
2034-11-01,Gandhinagar,263.04715000000067
2034-12-01,Gandhinagar,263.04715000000067
2025-01-01,Guwahati,215.7725249999993
2025-02-01,Guwahati,216.22231249999967
2025-03-01,Guwahati,215.64126249999944
2025-04-01,Guwahati,215.6407374999995
2025-05-01,Guwahati,215.64126249999947
2025-06-01,Guwahati,215.64126249999947
2025-07-01,Guwahati,215.64126249999947
2025-08-01,Guwahati,215.6412624999995
2025-09-01,Guwahati,215.64126249999944
2025-10-01,Guwahati,215.64126249999944
2025-11-01,Guwahati,215.64126249999944
2025-12-01,Guwahati,215.64126249999944
2026-01-01,Guwahati,215.64126249999944
2026-02-01,Guwahati,215.64126249999944
2026-03-01,Guwahati,215.64126249999944
2026-04-01,Guwahati,215.64126249999944
2026-05-01,Guwahati,215.64126249999944
2026-06-01,Guwahati,215.64126249999947
2026-07-01,Guwahati,215.64126249999947
2026-08-01,Guwahati,215.64126249999944
2026-09-01,Guwahati,215.64126249999947
2026-10-01,Guwahati,215.64126249999944
2026-11-01,Guwahati,215.64126249999944
2026-12-01,Guwahati,215.64126249999944
2027-01-01,Guwahati,215.64126249999947
2027-02-01,Guwahati,215.64126249999944
2027-03-01,Guwahati,215.64126249999947
2027-04-01,Guwahati,215.64126249999944
2027-05-01,Guwahati,215.64126249999944
2027-06-01,Guwahati,215.64126249999944
2027-07-01,Guwahati,215.64126249999944
2027-08-01,Guwahati,215.64126249999944
2027-09-01,Guwahati,215.64126249999944
2027-10-01,Guwahati,215.64126249999947
2027-11-01,Guwahati,215.64126249999947
2027-12-01,Guwahati,215.64126249999944
2028-01-01,Guwahati,215.64126249999947
2028-02-01,Guwahati,215.64126249999947
2028-03-01,Guwahati,215.6412624999995
2028-04-01,Guwahati,215.64126249999944
2028-05-01,Guwahati,215.64126249999944
2028-06-01,Guwahati,215.64126249999944
2028-07-01,Guwahati,215.64126249999947
2028-08-01,Guwahati,215.64126249999944
2028-09-01,Guwahati,215.64126249999944
2028-10-01,Guwahati,215.64126249999947
2028-11-01,Guwahati,215.64126249999947
2028-12-01,Guwahati,215.64126249999947
2029-01-01,Guwahati,215.64126249999939
2029-02-01,Guwahati,215.64126249999944
2029-03-01,Guwahati,215.64126249999944
2029-04-01,Guwahati,215.64126249999947
2029-05-01,Guwahati,215.64126249999944
2029-06-01,Guwahati,215.64126249999944
2029-07-01,Guwahati,215.64126249999944
2029-08-01,Guwahati,215.64126249999947
2029-09-01,Guwahati,215.6412624999995
2029-10-01,Guwahati,215.64126249999944
2029-11-01,Guwahati,215.64126249999947
2029-12-01,Guwahati,215.64126249999944
2030-01-01,Guwahati,215.64126249999944
2030-02-01,Guwahati,215.64126249999947
2030-03-01,Guwahati,215.64126249999944
2030-04-01,Guwahati,215.64126249999944
2030-05-01,Guwahati,215.64126249999947
2030-06-01,Guwahati,215.64126249999944
2030-07-01,Guwahati,215.64126249999944
2030-08-01,Guwahati,215.6412624999995
2030-09-01,Guwahati,215.64126249999947
2030-10-01,Guwahati,215.64126249999944
2030-11-01,Guwahati,215.64126249999947
2030-12-01,Guwahati,215.64126249999944
2031-01-01,Guwahati,215.64126249999944
2031-02-01,Guwahati,215.64126249999944
2031-03-01,Guwahati,215.64126249999944
2031-04-01,Guwahati,215.64126249999944
2031-05-01,Guwahati,215.64126249999939
2031-06-01,Guwahati,215.64126249999944
2031-07-01,Guwahati,215.64126249999944
2031-08-01,Guwahati,215.64126249999944
2031-09-01,Guwahati,215.64126249999944
2031-10-01,Guwahati,215.64126249999944
2031-11-01,Guwahati,215.64126249999947
2031-12-01,Guwahati,215.64126249999944
2032-01-01,Guwahati,215.64126249999944
2032-02-01,Guwahati,215.64126249999947
2032-03-01,Guwahati,215.64126249999944
2032-04-01,Guwahati,215.64126249999944
2032-05-01,Guwahati,215.64126249999944
2032-06-01,Guwahati,215.64126249999947
2032-07-01,Guwahati,215.64126249999947
2032-08-01,Guwahati,215.64126249999947
2032-09-01,Guwahati,215.64126249999947
2032-10-01,Guwahati,215.64126249999947
2032-11-01,Guwahati,215.64126249999947
2032-12-01,Guwahati,215.64126249999947
2033-01-01,Guwahati,215.64126249999944
2033-02-01,Guwahati,215.64126249999944
2033-03-01,Guwahati,215.64126249999944
2033-04-01,Guwahati,215.64126249999944
2033-05-01,Guwahati,215.64126249999944
2033-06-01,Guwahati,215.64126249999944
2033-07-01,Guwahati,215.64126249999947
2033-08-01,Guwahati,215.64126249999944
2033-09-01,Guwahati,215.64126249999947
2033-10-01,Guwahati,215.64126249999944
2033-11-01,Guwahati,215.64126249999947
2033-12-01,Guwahati,215.64126249999947
2034-01-01,Guwahati,215.64126249999947
2034-02-01,Guwahati,215.64126249999944
2034-03-01,Guwahati,215.64126249999944
2034-04-01,Guwahati,215.64126249999947
2034-05-01,Guwahati,215.64126249999944
2034-06-01,Guwahati,215.64126249999947
2034-07-01,Guwahati,215.64126249999944
2034-08-01,Guwahati,215.64126249999944
2034-09-01,Guwahati,215.64126249999947
2034-10-01,Guwahati,215.64126249999947
2034-11-01,Guwahati,215.64126249999944
2034-12-01,Guwahati,215.64126249999947
2025-01-01,Hyderabad,247.2513875000016
2025-02-01,Hyderabad,246.94023750000102
2025-03-01,Hyderabad,246.20325000000082
2025-04-01,Hyderabad,245.9886375000007
2025-05-01,Hyderabad,245.9696375000007
2025-06-01,Hyderabad,245.9696375000007
2025-07-01,Hyderabad,245.96963750000072
2025-08-01,Hyderabad,245.9696375000007
2025-09-01,Hyderabad,245.96963750000072
2025-10-01,Hyderabad,245.96963750000072
2025-11-01,Hyderabad,245.9696375000007
2025-12-01,Hyderabad,245.96963750000072
2026-01-01,Hyderabad,245.9696375000007
2026-02-01,Hyderabad,245.9696375000007
2026-03-01,Hyderabad,245.96963750000072
2026-04-01,Hyderabad,245.9696375000007
2026-05-01,Hyderabad,245.9696375000007
2026-06-01,Hyderabad,245.9696375000007
2026-07-01,Hyderabad,245.96963750000072
2026-08-01,Hyderabad,245.9696375000007
2026-09-01,Hyderabad,245.9696375000007
2026-10-01,Hyderabad,245.9696375000007
2026-11-01,Hyderabad,245.96963750000066
2026-12-01,Hyderabad,245.9696375000007
2027-01-01,Hyderabad,245.9696375000007
2027-02-01,Hyderabad,245.96963750000072
2027-03-01,Hyderabad,245.9696375000007
2027-04-01,Hyderabad,245.96963750000066
2027-05-01,Hyderabad,245.9696375000007
2027-06-01,Hyderabad,245.9696375000007
2027-07-01,Hyderabad,245.96963750000072
2027-08-01,Hyderabad,245.9696375000007
2027-09-01,Hyderabad,245.96963750000066
2027-10-01,Hyderabad,245.9696375000007
2027-11-01,Hyderabad,245.96963750000072
2027-12-01,Hyderabad,245.96963750000072
2028-01-01,Hyderabad,245.9696375000007
2028-02-01,Hyderabad,245.9696375000007
2028-03-01,Hyderabad,245.96963750000072
2028-04-01,Hyderabad,245.96963750000072
2028-05-01,Hyderabad,245.9696375000007
2028-06-01,Hyderabad,245.9696375000007
2028-07-01,Hyderabad,245.9696375000007
2028-08-01,Hyderabad,245.9696375000007
2028-09-01,Hyderabad,245.9696375000007
2028-10-01,Hyderabad,245.9696375000007
2028-11-01,Hyderabad,245.96963750000066
2028-12-01,Hyderabad,245.9696375000007
2029-01-01,Hyderabad,245.9696375000007
2029-02-01,Hyderabad,245.9696375000007
2029-03-01,Hyderabad,245.9696375000007
2029-04-01,Hyderabad,245.9696375000007
2029-05-01,Hyderabad,245.9696375000007
2029-06-01,Hyderabad,245.9696375000007
2029-07-01,Hyderabad,245.9696375000007
2029-08-01,Hyderabad,245.9696375000007
2029-09-01,Hyderabad,245.96963750000072
2029-10-01,Hyderabad,245.9696375000007
2029-11-01,Hyderabad,245.9696375000007
2029-12-01,Hyderabad,245.9696375000007
2030-01-01,Hyderabad,245.96963750000066
2030-02-01,Hyderabad,245.9696375000007
2030-03-01,Hyderabad,245.9696375000007
2030-04-01,Hyderabad,245.9696375000007
2030-05-01,Hyderabad,245.9696375000007
2030-06-01,Hyderabad,245.9696375000007
2030-07-01,Hyderabad,245.9696375000007
2030-08-01,Hyderabad,245.9696375000007
2030-09-01,Hyderabad,245.9696375000007
2030-10-01,Hyderabad,245.9696375000007
2030-11-01,Hyderabad,245.9696375000007
2030-12-01,Hyderabad,245.9696375000007
2031-01-01,Hyderabad,245.9696375000007
2031-02-01,Hyderabad,245.9696375000007
2031-03-01,Hyderabad,245.96963750000066
2031-04-01,Hyderabad,245.9696375000007
2031-05-01,Hyderabad,245.9696375000007
2031-06-01,Hyderabad,245.9696375000007
2031-07-01,Hyderabad,245.9696375000007
2031-08-01,Hyderabad,245.9696375000007
2031-09-01,Hyderabad,245.9696375000007
2031-10-01,Hyderabad,245.9696375000007
2031-11-01,Hyderabad,245.9696375000007
2031-12-01,Hyderabad,245.96963750000072
2032-01-01,Hyderabad,245.9696375000007
2032-02-01,Hyderabad,245.9696375000007
2032-03-01,Hyderabad,245.9696375000007
2032-04-01,Hyderabad,245.96963750000072
2032-05-01,Hyderabad,245.9696375000007
2032-06-01,Hyderabad,245.9696375000007
2032-07-01,Hyderabad,245.9696375000007
2032-08-01,Hyderabad,245.9696375000007
2032-09-01,Hyderabad,245.9696375000007
2032-10-01,Hyderabad,245.96963750000072
2032-11-01,Hyderabad,245.96963750000072
2032-12-01,Hyderabad,245.9696375000007
2033-01-01,Hyderabad,245.9696375000007
2033-02-01,Hyderabad,245.96963750000072
2033-03-01,Hyderabad,245.9696375000007
2033-04-01,Hyderabad,245.9696375000007
2033-05-01,Hyderabad,245.9696375000007
2033-06-01,Hyderabad,245.9696375000007
2033-07-01,Hyderabad,245.9696375000007
2033-08-01,Hyderabad,245.96963750000072
2033-09-01,Hyderabad,245.9696375000007
2033-10-01,Hyderabad,245.9696375000007
2033-11-01,Hyderabad,245.9696375000007
2033-12-01,Hyderabad,245.9696375000007
2034-01-01,Hyderabad,245.96963750000072
2034-02-01,Hyderabad,245.96963750000072
2034-03-01,Hyderabad,245.96963750000072
2034-04-01,Hyderabad,245.9696375000007
2034-05-01,Hyderabad,245.9696375000007
2034-06-01,Hyderabad,245.9696375000007
2034-07-01,Hyderabad,245.96963750000072
2034-08-01,Hyderabad,245.9696375000007
2034-09-01,Hyderabad,245.96963750000072
2034-10-01,Hyderabad,245.96963750000072
2034-11-01,Hyderabad,245.9696375000007
2034-12-01,Hyderabad,245.9696375000007
2025-01-01,Jaipur,225.07681249999916
2025-02-01,Jaipur,225.01811249999977
2025-03-01,Jaipur,225.2109499999998
2025-04-01,Jaipur,225.2109499999998
2025-05-01,Jaipur,225.20499999999979
2025-06-01,Jaipur,225.20499999999979
2025-07-01,Jaipur,225.20499999999979
2025-08-01,Jaipur,225.20499999999979
2025-09-01,Jaipur,225.20499999999979
2025-10-01,Jaipur,225.20499999999979
2025-11-01,Jaipur,225.20499999999979
2025-12-01,Jaipur,225.20499999999976
2026-01-01,Jaipur,225.20499999999979
2026-02-01,Jaipur,225.20499999999979
2026-03-01,Jaipur,225.20499999999979
2026-04-01,Jaipur,225.20499999999979
2026-05-01,Jaipur,225.20499999999979
2026-06-01,Jaipur,225.20499999999979
2026-07-01,Jaipur,225.20499999999979
2026-08-01,Jaipur,225.20499999999979
2026-09-01,Jaipur,225.20499999999979
2026-10-01,Jaipur,225.20499999999976
2026-11-01,Jaipur,225.20499999999976
2026-12-01,Jaipur,225.20499999999979
2027-01-01,Jaipur,225.20499999999979
2027-02-01,Jaipur,225.20499999999979
2027-03-01,Jaipur,225.20499999999976
2027-04-01,Jaipur,225.20499999999979
2027-05-01,Jaipur,225.20499999999979
2027-06-01,Jaipur,225.20499999999979
2027-07-01,Jaipur,225.20499999999979
2027-08-01,Jaipur,225.20499999999979
2027-09-01,Jaipur,225.20499999999979
2027-10-01,Jaipur,225.20499999999979
2027-11-01,Jaipur,225.20499999999979
2027-12-01,Jaipur,225.20499999999979
2028-01-01,Jaipur,225.20499999999979
2028-02-01,Jaipur,225.20499999999979
2028-03-01,Jaipur,225.20499999999976
2028-04-01,Jaipur,225.20499999999979
2028-05-01,Jaipur,225.20499999999976
2028-06-01,Jaipur,225.20499999999976
2028-07-01,Jaipur,225.20499999999979
2028-08-01,Jaipur,225.20499999999976
2028-09-01,Jaipur,225.20499999999979
2028-10-01,Jaipur,225.20499999999979
2028-11-01,Jaipur,225.20499999999979
2028-12-01,Jaipur,225.20499999999976
2029-01-01,Jaipur,225.20499999999976
2029-02-01,Jaipur,225.20499999999979
2029-03-01,Jaipur,225.20499999999976
2029-04-01,Jaipur,225.20499999999979
2029-05-01,Jaipur,225.20499999999976
2029-06-01,Jaipur,225.20499999999979
2029-07-01,Jaipur,225.20499999999976
2029-08-01,Jaipur,225.20499999999979
2029-09-01,Jaipur,225.20499999999979
2029-10-01,Jaipur,225.20499999999979
2029-11-01,Jaipur,225.20499999999976
2029-12-01,Jaipur,225.20499999999979
2030-01-01,Jaipur,225.20499999999979
2030-02-01,Jaipur,225.20499999999979
2030-03-01,Jaipur,225.20499999999979
2030-04-01,Jaipur,225.20499999999979
2030-05-01,Jaipur,225.20499999999979
2030-06-01,Jaipur,225.20499999999979
2030-07-01,Jaipur,225.20499999999979
2030-08-01,Jaipur,225.20499999999979
2030-09-01,Jaipur,225.20499999999979
2030-10-01,Jaipur,225.20499999999979
2030-11-01,Jaipur,225.20499999999979
2030-12-01,Jaipur,225.20499999999979
2031-01-01,Jaipur,225.2049999999998
2031-02-01,Jaipur,225.20499999999976
2031-03-01,Jaipur,225.20499999999979
2031-04-01,Jaipur,225.20499999999979
2031-05-01,Jaipur,225.20499999999976
2031-06-01,Jaipur,225.20499999999979
2031-07-01,Jaipur,225.20499999999979
2031-08-01,Jaipur,225.20499999999979
2031-09-01,Jaipur,225.20499999999979
2031-10-01,Jaipur,225.20499999999979
2031-11-01,Jaipur,225.20499999999976
2031-12-01,Jaipur,225.20499999999979
2032-01-01,Jaipur,225.20499999999976
2032-02-01,Jaipur,225.20499999999979
2032-03-01,Jaipur,225.20499999999979
2032-04-01,Jaipur,225.20499999999979
2032-05-01,Jaipur,225.20499999999976
2032-06-01,Jaipur,225.20499999999976
2032-07-01,Jaipur,225.20499999999979
2032-08-01,Jaipur,225.20499999999979
2032-09-01,Jaipur,225.20499999999979
2032-10-01,Jaipur,225.20499999999979
2032-11-01,Jaipur,225.20499999999979
2032-12-01,Jaipur,225.20499999999979
2033-01-01,Jaipur,225.20499999999976
2033-02-01,Jaipur,225.20499999999979
2033-03-01,Jaipur,225.20499999999979
2033-04-01,Jaipur,225.20499999999979
2033-05-01,Jaipur,225.20499999999979
2033-06-01,Jaipur,225.20499999999979
2033-07-01,Jaipur,225.20499999999979
2033-08-01,Jaipur,225.20499999999979
2033-09-01,Jaipur,225.20499999999979
2033-10-01,Jaipur,225.20499999999979
2033-11-01,Jaipur,225.20499999999976
2033-12-01,Jaipur,225.20499999999979
2034-01-01,Jaipur,225.20499999999979
2034-02-01,Jaipur,225.20499999999979
2034-03-01,Jaipur,225.20499999999979
2034-04-01,Jaipur,225.20499999999979
2034-05-01,Jaipur,225.20499999999979
2034-06-01,Jaipur,225.20499999999979
2034-07-01,Jaipur,225.20499999999979
2034-08-01,Jaipur,225.20499999999979
2034-09-01,Jaipur,225.20499999999979
2034-10-01,Jaipur,225.20499999999976
2034-11-01,Jaipur,225.20499999999976
2034-12-01,Jaipur,225.20499999999979
2025-01-01,Kochi,289.37158749999884
2025-02-01,Kochi,289.20221249999963
2025-03-01,Kochi,289.3464624999991
2025-04-01,Kochi,289.3464624999991
2025-05-01,Kochi,289.3464624999991
2025-06-01,Kochi,289.3464624999991
2025-07-01,Kochi,289.3464624999991
2025-08-01,Kochi,289.3464624999991
2025-09-01,Kochi,289.3464624999991
2025-10-01,Kochi,289.3464624999991
2025-11-01,Kochi,289.3464624999991
2025-12-01,Kochi,289.3464624999991
2026-01-01,Kochi,289.3464624999991
2026-02-01,Kochi,289.3464624999991
2026-03-01,Kochi,289.3464624999992
2026-04-01,Kochi,289.3464624999992
2026-05-01,Kochi,289.3464624999991
2026-06-01,Kochi,289.3464624999991
2026-07-01,Kochi,289.3464624999991
2026-08-01,Kochi,289.3464624999992
2026-09-01,Kochi,289.3464624999991
2026-10-01,Kochi,289.3464624999991
2026-11-01,Kochi,289.3464624999991
2026-12-01,Kochi,289.3464624999991
2027-01-01,Kochi,289.3464624999992
2027-02-01,Kochi,289.3464624999991
2027-03-01,Kochi,289.3464624999991
2027-04-01,Kochi,289.3464624999992
2027-05-01,Kochi,289.3464624999992
2027-06-01,Kochi,289.3464624999992
2027-07-01,Kochi,289.3464624999991
2027-08-01,Kochi,289.3464624999991
2027-09-01,Kochi,289.3464624999991
2027-10-01,Kochi,289.3464624999991
2027-11-01,Kochi,289.3464624999991
2027-12-01,Kochi,289.3464624999991
2028-01-01,Kochi,289.3464624999991
2028-02-01,Kochi,289.3464624999991
2028-03-01,Kochi,289.3464624999991
2028-04-01,Kochi,289.3464624999992
2028-05-01,Kochi,289.3464624999991
2028-06-01,Kochi,289.3464624999992
2028-07-01,Kochi,289.3464624999991
2028-08-01,Kochi,289.3464624999991
2028-09-01,Kochi,289.3464624999991
2028-10-01,Kochi,289.3464624999991
2028-11-01,Kochi,289.3464624999991
2028-12-01,Kochi,289.3464624999991
2029-01-01,Kochi,289.3464624999992
2029-02-01,Kochi,289.3464624999991
2029-03-01,Kochi,289.3464624999991
2029-04-01,Kochi,289.3464624999991
2029-05-01,Kochi,289.3464624999992
2029-06-01,Kochi,289.3464624999991
2029-07-01,Kochi,289.3464624999991
2029-08-01,Kochi,289.3464624999991
2029-09-01,Kochi,289.3464624999992
2029-10-01,Kochi,289.3464624999991
2029-11-01,Kochi,289.3464624999991
2029-12-01,Kochi,289.3464624999991
2030-01-01,Kochi,289.3464624999991
2030-02-01,Kochi,289.3464624999991
2030-03-01,Kochi,289.3464624999991
2030-04-01,Kochi,289.3464624999992
2030-05-01,Kochi,289.3464624999991
2030-06-01,Kochi,289.3464624999991
2030-07-01,Kochi,289.3464624999992
2030-08-01,Kochi,289.3464624999991
2030-09-01,Kochi,289.3464624999991
2030-10-01,Kochi,289.3464624999992
2030-11-01,Kochi,289.3464624999991
2030-12-01,Kochi,289.3464624999991
2031-01-01,Kochi,289.3464624999991
2031-02-01,Kochi,289.3464624999992
2031-03-01,Kochi,289.3464624999991
2031-04-01,Kochi,289.3464624999991
2031-05-01,Kochi,289.3464624999991
2031-06-01,Kochi,289.3464624999991
2031-07-01,Kochi,289.3464624999991
2031-08-01,Kochi,289.3464624999991
2031-09-01,Kochi,289.3464624999991
2031-10-01,Kochi,289.3464624999991
2031-11-01,Kochi,289.3464624999991
2031-12-01,Kochi,289.3464624999991
2032-01-01,Kochi,289.3464624999991
2032-02-01,Kochi,289.3464624999991
2032-03-01,Kochi,289.3464624999992
2032-04-01,Kochi,289.3464624999992
2032-05-01,Kochi,289.3464624999991
2032-06-01,Kochi,289.3464624999991
2032-07-01,Kochi,289.3464624999991
2032-08-01,Kochi,289.3464624999991
2032-09-01,Kochi,289.3464624999991
2032-10-01,Kochi,289.3464624999991
2032-11-01,Kochi,289.3464624999991
2032-12-01,Kochi,289.3464624999991
2033-01-01,Kochi,289.3464624999992
2033-02-01,Kochi,289.3464624999991
2033-03-01,Kochi,289.3464624999991
2033-04-01,Kochi,289.3464624999991
2033-05-01,Kochi,289.3464624999991
2033-06-01,Kochi,289.3464624999991
2033-07-01,Kochi,289.3464624999991
2033-08-01,Kochi,289.3464624999991
2033-09-01,Kochi,289.3464624999991
2033-10-01,Kochi,289.3464624999991
2033-11-01,Kochi,289.3464624999991
2033-12-01,Kochi,289.3464624999991
2034-01-01,Kochi,289.3464624999991
2034-02-01,Kochi,289.3464624999991
2034-03-01,Kochi,289.3464624999991
2034-04-01,Kochi,289.3464624999991
2034-05-01,Kochi,289.3464624999991
2034-06-01,Kochi,289.3464624999991
2034-07-01,Kochi,289.3464624999991
2034-08-01,Kochi,289.3464624999991
2034-09-01,Kochi,289.3464624999991
2034-10-01,Kochi,289.3464624999991
2034-11-01,Kochi,289.3464624999991
2034-12-01,Kochi,289.3464624999992
2025-01-01,Kolkata,219.04836250000102
2025-02-01,Kolkata,218.96922500000062
2025-03-01,Kolkata,218.94360000000074
2025-04-01,Kolkata,218.95288750000077
2025-05-01,Kolkata,218.95288750000077
2025-06-01,Kolkata,218.9528875000007
2025-07-01,Kolkata,218.95288750000077
2025-08-01,Kolkata,218.95288750000077
2025-09-01,Kolkata,218.95288750000077
2025-10-01,Kolkata,218.95288750000077
2025-11-01,Kolkata,218.95288750000077
2025-12-01,Kolkata,218.95288750000077
2026-01-01,Kolkata,218.95288750000077
2026-02-01,Kolkata,218.95288750000077
2026-03-01,Kolkata,218.95288750000077
2026-04-01,Kolkata,218.95288750000077
2026-05-01,Kolkata,218.95288750000077
2026-06-01,Kolkata,218.9528875000007
2026-07-01,Kolkata,218.95288750000077
2026-08-01,Kolkata,218.95288750000077
2026-09-01,Kolkata,218.9528875000007
2026-10-01,Kolkata,218.95288750000077
2026-11-01,Kolkata,218.95288750000077
2026-12-01,Kolkata,218.95288750000077
2027-01-01,Kolkata,218.95288750000077
2027-02-01,Kolkata,218.95288750000077
2027-03-01,Kolkata,218.95288750000077
2027-04-01,Kolkata,218.95288750000077
2027-05-01,Kolkata,218.95288750000077
2027-06-01,Kolkata,218.95288750000077
2027-07-01,Kolkata,218.95288750000077
2027-08-01,Kolkata,218.95288750000077
2027-09-01,Kolkata,218.95288750000077
2027-10-01,Kolkata,218.95288750000077
2027-11-01,Kolkata,218.9528875000007
2027-12-01,Kolkata,218.9528875000007
2028-01-01,Kolkata,218.95288750000077
2028-02-01,Kolkata,218.95288750000077
2028-03-01,Kolkata,218.95288750000077
2028-04-01,Kolkata,218.95288750000077
2028-05-01,Kolkata,218.95288750000077
2028-06-01,Kolkata,218.9528875000007
2028-07-01,Kolkata,218.95288750000077
2028-08-01,Kolkata,218.95288750000077
2028-09-01,Kolkata,218.9528875000007
2028-10-01,Kolkata,218.95288750000077
2028-11-01,Kolkata,218.95288750000077
2028-12-01,Kolkata,218.95288750000077
2029-01-01,Kolkata,218.95288750000077
2029-02-01,Kolkata,218.95288750000077
2029-03-01,Kolkata,218.95288750000077
2029-04-01,Kolkata,218.9528875000008
2029-05-01,Kolkata,218.95288750000077
2029-06-01,Kolkata,218.95288750000077
2029-07-01,Kolkata,218.95288750000077
2029-08-01,Kolkata,218.95288750000077
2029-09-01,Kolkata,218.95288750000077
2029-10-01,Kolkata,218.95288750000077
2029-11-01,Kolkata,218.95288750000077
2029-12-01,Kolkata,218.9528875000007
2030-01-01,Kolkata,218.95288750000077
2030-02-01,Kolkata,218.95288750000077
2030-03-01,Kolkata,218.95288750000077
2030-04-01,Kolkata,218.95288750000077
2030-05-01,Kolkata,218.95288750000077
2030-06-01,Kolkata,218.95288750000077
2030-07-01,Kolkata,218.9528875000007
2030-08-01,Kolkata,218.95288750000077
2030-09-01,Kolkata,218.9528875000007
2030-10-01,Kolkata,218.95288750000077
2030-11-01,Kolkata,218.95288750000077
2030-12-01,Kolkata,218.95288750000077
2031-01-01,Kolkata,218.95288750000077
2031-02-01,Kolkata,218.95288750000077
2031-03-01,Kolkata,218.95288750000077
2031-04-01,Kolkata,218.9528875000007
2031-05-01,Kolkata,218.95288750000077
2031-06-01,Kolkata,218.95288750000077
2031-07-01,Kolkata,218.95288750000077
2031-08-01,Kolkata,218.95288750000077
2031-09-01,Kolkata,218.95288750000077
2031-10-01,Kolkata,218.95288750000077
2031-11-01,Kolkata,218.95288750000077
2031-12-01,Kolkata,218.95288750000077
2032-01-01,Kolkata,218.95288750000077
2032-02-01,Kolkata,218.9528875000007
2032-03-01,Kolkata,218.9528875000007
2032-04-01,Kolkata,218.95288750000077
2032-05-01,Kolkata,218.95288750000077
