DATE,PARAM,VALUE
2020-12-01,RH2M,69.43
2021-01-01,ALLSKY_SFC_SW_DIFF,1.841
2021-01-01,T2M_MAX,34.73
2021-01-01,RH2M,61.76
2021-01-01,ALLSKY_SFC_SW_DNI,4.1561
2021-01-01,PS,100.03
2021-01-01,T2M_MIN,14.57
2021-01-01,ALLSKY_SFC_SW_DWN,4.5151
2021-02-01,T2M_MIN,15.14
2021-02-01,ALLSKY_SFC_SW_DIFF,2.1077
2021-02-01,ALLSKY_SFC_SW_DNI,4.8614
2021-02-01,ALLSKY_SFC_SW_DWN,5.4967
2021-02-01,PS,100.1
2021-02-01,RH2M,48.28
2021-02-01,T2M_MAX,38.83
2021-03-01,T2M_MIN,20.51
2021-03-01,ALLSKY_SFC_SW_DIFF,2.291
2021-03-01,RH2M,37.32
2021-03-01,ALLSKY_SFC_SW_DNI,5.5092
2021-03-01,T2M_MAX,42.96
2021-03-01,PS,99.89
2021-03-01,ALLSKY_SFC_SW_DWN,6.4793
2021-04-01,ALLSKY_SFC_SW_DWN,6.6792
2021-04-01,ALLSKY_SFC_SW_DNI,4.6003
2021-04-01,PS,99.8
2021-04-01,ALLSKY_SFC_SW_DIFF,2.8286
2021-04-01,RH2M,51.04
2021-04-01,T2M_MIN,23.03
2021-04-01,T2M_MAX,41.3
2021-05-01,RH2M,65.07
2021-05-01,ALLSKY_SFC_SW_DIFF,2.7437
2021-05-01,ALLSKY_SFC_SW_DNI,3.7862
2021-05-01,ALLSKY_SFC_SW_DWN,6.0418
2021-05-01,PS,99.45
2021-05-01,T2M_MAX,40.42
2021-05-01,T2M_MIN,25.28
2021-06-01,T2M_MIN,24.75
2021-06-01,T2M_MAX,33.6
2021-06-01,RH2M,86.38
2021-06-01,ALLSKY_SFC_SW_DIFF,2.6681
2021-06-01,PS,99.45
2021-06-01,ALLSKY_SFC_SW_DWN,4.7347
2021-06-01,ALLSKY_SFC_SW_DNI,1.7218
2021-07-01,PS,99.3
2021-07-01,T2M_MIN,24.71
2021-07-01,ALLSKY_SFC_SW_DIFF,2.5512
2021-07-01,T2M_MAX,30.63
2021-07-01,ALLSKY_SFC_SW_DNI,1.3927
2021-07-01,RH2M,89.71
2021-07-01,ALLSKY_SFC_SW_DWN,4.361
2021-08-01,ALLSKY_SFC_SW_DIFF,2.411
2021-08-01,ALLSKY_SFC_SW_DNI,1.2456
2021-08-01,PS,99.53
2021-08-01,RH2M,88.87
2021-08-01,T2M_MAX,29.93
2021-08-01,ALLSKY_SFC_SW_DWN,4.0774
2021-08-01,T2M_MIN,22.01
2021-09-01,T2M_MIN,23.93
2021-09-01,ALLSKY_SFC_SW_DWN,3.9989
2021-09-01,T2M_MAX,29.77
2021-09-01,PS,99.44
2021-09-01,ALLSKY_SFC_SW_DNI,1.3781
2021-09-01,ALLSKY_SFC_SW_DIFF,2.3234
2021-09-01,RH2M,91.12
2021-10-01,ALLSKY_SFC_SW_DWN,5.3198
2021-10-01,RH2M,81.4
2021-10-01,ALLSKY_SFC_SW_DIFF,2.1482
2021-10-01,T2M_MIN,18.18
2021-10-01,T2M_MAX,32.63
2021-10-01,PS,99.77
2021-10-01,ALLSKY_SFC_SW_DNI,4.1832
2021-11-01,ALLSKY_SFC_SW_DWN,4.205
2021-11-01,ALLSKY_SFC_SW_DIFF,2.0599
2021-11-01,T2M_MAX,32.12
2021-11-01,ALLSKY_SFC_SW_DNI,3.0706
2021-11-01,PS,99.84
2021-11-01,T2M_MIN,16.5
2021-11-01,RH2M,78.9
2021-12-01,T2M_MAX,30.16
2021-12-01,PS,100.24
2021-12-01,ALLSKY_SFC_SW_DIFF,1.8785
2021-12-01,RH2M,75.31
2021-12-01,ALLSKY_SFC_SW_DWN,3.8662
2021-12-01,ALLSKY_SFC_SW_DNI,3.1596
2021-12-01,T2M_MIN,15.09
2022-01-01,PS,100.19
2022-01-01,ALLSKY_SFC_SW_DNI,4.2372
2022-01-01,T2M_MIN,9.49
2022-01-01,ALLSKY_SFC_SW_DWN,4.6128
2022-01-01,T2M_MAX,32.01
2022-01-01,RH2M,67.96
2022-01-01,ALLSKY_SFC_SW_DIFF,1.9037
2022-02-01,T2M_MAX,36.41
2022-02-01,ALLSKY_SFC_SW_DNI,5.7314
2022-02-01,ALLSKY_SFC_SW_DWN,5.8435
2022-02-01,PS,100.04
2022-02-01,T2M_MIN,13.53
2022-02-01,ALLSKY_SFC_SW_DIFF,1.9102
2022-02-01,RH2M,56.72
2022-03-01,ALLSKY_SFC_SW_DNI,4.5048
2022-03-01,ALLSKY_SFC_SW_DWN,6.0365
2022-03-01,PS,99.8
2022-03-01,RH2M,41.7
2022-03-01,T2M_MAX,42.16
2022-03-01,ALLSKY_SFC_SW_DIFF,2.501
2022-03-01,T2M_MIN,19.2
2022-04-01,ALLSKY_SFC_SW_DNI,4.6164
2022-04-01,ALLSKY_SFC_SW_DIFF,2.8313
2022-04-01,PS,99.69
2022-04-01,ALLSKY_SFC_SW_DWN,6.6852
2022-04-01,T2M_MIN,20.8
