DATE,PARAM,VALUE
2020-05-01,ALLSKY_SFC_SW_DIFF,2.6834
2020-05-01,ALLSKY_SFC_SW_DNI,2.9558
2020-05-01,ALLSKY_SFC_SW_DWN,5.3849
2020-05-01,T2M_MAX,40.19
2020-05-01,RH2M,72.88
2020-06-01,RH2M,85.31
2020-06-01,ALLSKY_SFC_SW_DWN,4.5144
2020-06-01,T2M_MIN,26.21
2020-06-01,PS,100.13
2020-06-01,T2M_MAX,34.03
2020-06-01,ALLSKY_SFC_SW_DIFF,2.7722
2020-06-01,ALLSKY_SFC_SW_DNI,1.6742
2020-07-01,T2M_MIN,25.06
2020-07-01,T2M_MAX,33.34
2020-07-01,ALLSKY_SFC_SW_DNI,1.4587
2020-07-01,ALLSKY_SFC_SW_DWN,4.5468
2020-07-01,ALLSKY_SFC_SW_DIFF,3.0842
2020-07-01,RH2M,87.44
2020-07-01,PS,100.15
2020-08-01,RH2M,89.43
2020-08-01,ALLSKY_SFC_SW_DNI,1.0474
2020-08-01,T2M_MAX,33.38
2020-08-01,ALLSKY_SFC_SW_DIFF,2.6734
2020-08-01,ALLSKY_SFC_SW_DWN,3.8616
2020-08-01,T2M_MIN,25.58
2020-08-01,PS,99.89
2020-09-01,ALLSKY_SFC_SW_DIFF,2.7446
2020-09-01,T2M_MAX,32.9
2020-09-01,PS,100.34
2020-09-01,ALLSKY_SFC_SW_DNI,1.8228
2020-09-01,T2M_MIN,24.73
2020-09-01,RH2M,89.31
2020-09-01,ALLSKY_SFC_SW_DWN,4.2384
2020-10-01,PS,100.6
2020-10-01,T2M_MIN,18.03
2020-10-01,ALLSKY_SFC_SW_DWN,4.2276
2020-10-01,ALLSKY_SFC_SW_DNI,2.5061
2020-10-01,T2M_MAX,32.83
2020-10-01,ALLSKY_SFC_SW_DIFF,2.3858
2020-10-01,RH2M,86.68
2020-11-01,T2M_MIN,11.42
2020-11-01,T2M_MAX,29.99
2020-11-01,PS,101.34
2020-11-01,RH2M,79.92
2020-11-01,ALLSKY_SFC_SW_DNI,3.8158
2020-11-01,ALLSKY_SFC_SW_DWN,4.1114
2020-11-01,ALLSKY_SFC_SW_DIFF,1.7426
2020-12-01,PS,101.42
2020-12-01,T2M_MAX,26.7
2020-12-01,T2M_MIN,6.85
2020-12-01,ALLSKY_SFC_SW_DIFF,1.643
2020-12-01,ALLSKY_SFC_SW_DNI,2.6484
2020-12-01,ALLSKY_SFC_SW_DWN,3.3096
2020-12-01,RH2M,73.36
2021-01-01,ALLSKY_SFC_SW_DIFF,1.8149
2021-01-01,T2M_MAX,29.6
2021-01-01,RH2M,66.14
2021-01-01,ALLSKY_SFC_SW_DNI,2.2733
2021-01-01,PS,101.34
2021-01-01,T2M_MIN,8.12
2021-01-01,ALLSKY_SFC_SW_DWN,3.3684
2021-02-01,T2M_MIN,8.17
2021-02-01,ALLSKY_SFC_SW_DIFF,2.1943
